doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
10.1109/APSIPAASC47483.2019.9023099,,"Bai, Jisheng and Chen, Chen and Chen, Jianfeng",2019,A Multi-feature Fusion Based Method For Urban Sound Tagging,inproceedings,2019 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),ieee,"Noise pollution is one of the serious issues for citizens. Mapping urban noise is essential to improve the quality of life for residents and construction for smart cities. Yet, most cities lack effective classification or tagging methods to monitor urban noise. To tackle this challenge, we propose a multi-feature fusion based method for urban sound tagging (UST). This method combines various features and Convolutional Neural Networks (CNNs) to predict whether noise of pollution is present in a 10-second recording. Log-Mel, harmonic, short-time Fourier transform (STFT) and Mel Frequency Cepstral Coefficents (MFCC) spectrograms are fed into different CNN architectures. And a fusion method is applied to make the final outputs. The proposed method is evaluated on the DCASE2019 task5 dataset and achieves a macro-AUPRC score of 0.68, outperforming the baseline system of 0.54.",Mel frequency cepstral coefficient;Spectrogram;Harmonic analysis;Tagging;Logic gates;Pollution;Task analysis;Noise pollution;Urban Sound Tagging;Multi-feature;Model fusion
10.1109/ICONAT53423.2022.9725894,,"Babita and Kaushal, Sakshi and Kumar, Harish",2022,Interworking of M2M and oneM2M,inproceedings,2022 International Conference for Advancement in Technology (ICONAT),ieee,"Machine-to-Machine (M2M) develops as a next-generation communication system that allows data to be ex-changed without human interaction either wirelessly or through cables between large numbers of connected devices. Different standards, such as 3GPP, ETSI, and oneM2M, have provided M2M system architecture for data communication. This paper focuses on oneM2M standard for M2M and Internet of Things (IoT)-based services and applications, such as home area net-works, smart cities and intelligent automation systems. This article explains how oneM2M standard enables data flow in M2M communication, the solutions it offers and the issues it faces in terms of data security and data management. Raw data collected by M2M devices can be concluded as information using data mining and machine learning approaches which are employed in a variety of industries and organizations help to make better decisions. This paper also explains how M2M is rapidly emerging as future technology for communication in various applications for Industries, Healthcare and Intelligent Transport Systems (ITS).",Industries;Intelligent automation;Machine-to-machine communications;Smart cities;Systems architecture;Organizations;Medical services;M2M;IoT;oneM2M;Machine Learning
10.1109/MNET.011.2000513,,"El-Tanab, Manal and Hamouda, Walaa",2021,An Overview of Uplink Access Techniques in Machine-Type Communications,article,IEEE Network,ieee,"The bright future of smart cities relies on an effective deployment of IoT technologies. Machine-type communications (MTC) is a major backbone technology that supports connectivity for the Internet of things (IoT). Cellular networks are known to be cost-effective, with ubiquitous coverage that ease the deployment of MTC. However, cellular networks were originally designed for human-centric services with high-cost devices and ever-increasing rate requirements. In contrast, MTC services need to support low-cost, low-energy, massive number of devices. This poses a number of challenges toward the adaptation of current cellular networks to accommodate MTC. This article gives an overview of the conventional random access (RA) scheme of cellular networks and its variants in the literature. However, without discounting the efforts of optimizing the RA scheme, we show that due to the increased collisions and prohibitive overhead, it falls short to support MTC with reduced latency and guaranteed reliability. Alternatively, we discuss different uplink access techniques that are found promising in tackling massive connectivity while avoiding the shortcomings of the conventional RA. Moreover, we discuss how to utilize different future 5G and beyond technologies to efficiently handle massive MTC while pointing out the promising role of machine learning techniques.",Uplink;Quality of service;Proposals;Data communication;Cellular networks;Delays;3GPP
10.1109/FiCloud49777.2021.00066,,"Hayashi, Victor Takashi and Ribeiro, Cairo Mateus Neves and Filho, Artino Quintino and Pita, Matheus Ancelmo Bonfim and Trazzi, Bruno Manias and Estrella, Júlio Cezar and Ruggiero, Wilson Vicente",2021,Improving IoT Module Testability with Test-Driven Development and Machine Learning,inproceedings,2021 8th International Conference on Future Internet of Things and Cloud (FiCloud),ieee,"Critical applications supported by the Internet of Things (IoT) such as health, finance and safety require robust, fault tolerant and available systems. Besides the large amount of real time data generated to extrinsic systems (considering Big Data, AI, Smart Cities and Industry 4.0 applications), there is a plethora of data that could be used intrinsically to diagnose an IoT system. A Test Driven Development (TDD) approach for automatic module assessment based on ESP32 IoT Module and unsupervised machine learning is proposed to classify an IoT module status as bad or good based on memory, temperature and WiFi level metrics. An automatic test case using the trained classifier is presented as a result of the proposed approach validation with real testbed data. The IoT module scripts for ESP32, and Python scripts for data collection, model training and inference with KNN algorithm are available under a Creative Commons license for replicability.",Training;Machine learning algorithms;Smart cities;Machine learning;Licenses;Real-time systems;Safety;IoT;TDD;machine learning
10.1109/ICCSDET.2018.8821090,,"Al-Din, Munaf Salim Najim",2018,Highway Driving Events Identification and Classification using Smartphone,inproceedings,2018 International Conference on Circuits and Systems in Digital Enterprise Technology (ICCSDET),ieee,"Research and developments in the newly emerging vehicular applications such as driving monitoring systems, driving behavior and style analysis, driving intension modeling and vehicle telematics, have greatly contributed in the fields of road safety analysis, intelligent transportation systems and microscopic traffic simulation for smart cities. Identification and classification of driving events represents a fundamental necessity for all these systems and in fact they represent the backbone module for any successful application. In recent years, the use of smartphones has grown significantly due to the increase in their computational capabilities and the integration of advanced sensor technologies. This prevalence of smartphones and advances in machine learning techniques have rapidly transformed the field of vehicular applications to be easily accessible, widely available, and implemented at low cost. This paper presents a simple but an effective approach for the identification and classification of driving events. The approach is based on separating events identification process from the classification process. The Dynamic Time Warping (DTW) technique is used for the identification, while statistical and time metrics features are used for the classification. Results obtained show a high accuracy rate of the proposed system.",Magnetometers;Feature extraction;Acceleration;Magnetic separation;Accelerometers;Gyroscopes;Low-pass filters;Driving Events;Smartphone;Detection and Classification
10.1109/IntelliSys.2017.8324298,,"Shukla, Prachi",2017,ML-IDS: A machine learning approach to detect wormhole attacks in Internet of Things,inproceedings,2017 Intelligent Systems Conference (IntelliSys),ieee,"Internet of Things (IoT) is an emerging business model aimed to connect many low-power embedded devices with internet. IoT has many applications in building smart cities, smart environment, e-health care, etc. Due to the presence of unreliable internet and new routing protocols for low-power devices, IoT requires innovative security solutions. In this paper, we present three new Intrusion Detection Systems (IDSs) for IoT: 1) K-means clustering unsupervised learning based IDS; 2) decision tree based supervised IDS; and 3) a hybrid two stage IDS that combines K-means and decision tree learning approaches. To the best of our knowledge, these are the first machine learning based IDSs (together called as ML-IDS) for IoT. All the three IDS are centralized and scalable approaches. The K-means approach achieves 70-93% detection rate for varying sizes of random IoT networks. Decision tree based IDS achieves 71-80% detection rate and the hybrid approach attains 71-75% detection rate for the same network sizes. Although the hybrid IDS obtains lower detection rate, it is more accurate than the other two approaches. The hybrid approach eliminates the false positives significantly, while the other two IDS suffer from a higher number of false positives. Similar results are also obtained for regular mesh, star and ring topologies of IoT networks, each comprising 16 nodes.",Routing;Decision trees;Internet of Things;Security;Topology;Monitoring;Network topology;Internet of Things (IoT);security;machine learning;intrusion detection systems
10.1109/ISGTEurope.2012.6465630,,"Fan, Zhong and Chen, Qipeng and Kalogridis, Georgios and Tan, Siok and Kaleshi, Dritan",2012,The power of data: Data analytics for M2M and smart grid,inproceedings,2012 3rd IEEE PES Innovative Smart Grid Technologies Europe (ISGT Europe),ieee,"Machine to machine (M2M) communication has been gaining momentum in recent years as a key enabling technology for a wide range of applications including smart grid, e-health, home/industrial automation, and smart cities. However, with the current communication systems mainly optimized for human to human communications, there are important capabilities that need to be developed in M2M systems in order to fully realize the new smart services enabled by M2M. In this paper, we provide an overview of M2M and its applications to smart grid. In particular, we discuss technical areas where data mining and machine learning can play an important role in realizing various smart functionalities in the future power grid. As a case study, we also present a novel phase identification technique in smart grid based on smart meter data. Preliminary results have demonstrated the effectiveness of the proposed algorithm.",Security;WiMAX;Automation;Disaster management;Reliability;Smart grid;M2M;data mining;smart metering;security
10.1109/TNSM.2020.2980289,,"Silva, Petrônio C. L. and de Oliveira e Lucas, Patrícia and Sadaei, Hossein Javedani and Guimarães, Frederico Gadelha",2020,Distributed Evolutionary Hyperparameter Optimization for Fuzzy Time Series,article,IEEE Transactions on Network and Service Management,ieee,"Time series forecasting is an essential task in the management of Smart Cities and Smart Grids, becoming even more challenging when it needs to deal with big data time series. The development of highly accurate machine learning models is yet harder when considering the optimization of hyperparameters, which is an expensive computational task. To tackle these challenges this work proposes the Distributed Evolutionary Hyperparameter Optimization (DEHO) for the Weighted Multivariate Fuzzy Time Series method (WMVFTS), a simple and non-parametric forecasting method with high scalability and accuracy, comprising a sequential training and forecasting procedure and a MapReduce extension for distributed processing. The proposed methods were evaluated using a cluster with commodity hardware and two big time series, showing increasing speed up for training and test times as new CPU cores are added to cluster. Then the DEHO method was executed in the computational cluster, achieving fast convergence and feasible processing time and generating highly accurate WMVFTS models.",Time series analysis;Forecasting;Big Data;Computational modeling;Training;Task analysis;Predictive models;Cluster computing;evolutionary algorithms;fuzzy time series
10.1109/ICCE.2019.8661952,,"Schmitt, Steven and Kandah, Farah I. and Brownell, Dylan",2019,Intelligent Threat Hunting in Software-Defined Networking,inproceedings,2019 IEEE International Conference on Consumer Electronics (ICCE),ieee,"The emergence of Software-Defined Networking (SDN) has brought along a wave of new technologies and developments in the field of networking with hopes of dealing with network resources more efficiently and providing a foundation of programmability. SDN allows for both flexibility and adaptability by separating the control and data planes in a network environment by virtualizing network hardware. We, in this work, present an advanced threat hunting model by combining the SDN infrastructure with threat hunting techniques and machine learning models aiming to intelligently handle network threats such as denial of Service, repeat, and main in the middle attacks. This advancement enables the handling of dynamic network traffic in areas such as smart cities and autonomous vehicles more efficiently by rapidly mitigating network threats.",Machine learning;Data models;Quality of service;Predictive models;Security;Smart cities;Autonomous vehicles;Threat hunting;Software-defined networking;Pattern mining
10.1109/EDGE.2019.00015,,"Nedelkoski, Sasho and Thamsen, Lauritz and Verbitskiy, Ilya and Kao, Odej",2019,Multilayer Active Learning for Efficient Learning and Resource Usage in Distributed IoT Architectures,inproceedings,2019 IEEE International Conference on Edge Computing (EDGE),ieee,"The use of machine learning modeling techniques enables smart IoT applications in geo-distributed infrastructures such as in the areas of Industry 4.0, smart cities, autonomous driving, and telemedicine. The data for these models is continuously emitted by sensor-equipped devices. It is usually unlabeled and commonly has dynamically-changing data distribution, which impedes the learning process. However, many critical applications such as telemedicine require highly accurate models and human supervision. Therefore, online supervised learning is often utilized, but its application remains challenging as it requires continuous labeling by experts, which is expensive. To reduce the cost, active learning (AL) strategies are used for efficient data selection and labeling. In this paper we propose a novel AL framework for IoT applications, which employs data selection strategies throughout the multiple layers of distributed IoT architectures. This enables an improved utilization of the available resources and reduces costs. The results from the evaluation using classification and regression tasks and synthetic as well as real-world datasets in multiple settings show that the use of multilayer AL can significantly reduce communication, expert costs, and energy, without a loss in model performance. We believe that this study motivates the development of new techniques that employ selective sampling strategies on data streams to optimize the resource usage in IoT architectures.",Internet of Things;Data models;Computer architecture;Nonhomogeneous media;Labeling;Task analysis;Computational modeling;active learning; edge computing; internet of things; communication efficiency; resource utilization
10.1109/ISC253183.2021.9562921,,"Benchimol, Pascal and Amrani, Ahmed and Khouadjia, Mostepha",2021,A Multi-Criteria Multi-Modal Predictive Trip Planner: Application on Paris Metropolitan Network,inproceedings,2021 IEEE International Smart Cities Conference (ISC2),ieee,"Public transport route planning is of growing interest in smart cities and especially in metropolitan areas where congestions and traffic jams are frequently recorded. The availability of multiple data sources, such as passenger load in trains or ticketing logs, provides an interesting opportunity to develop decision support tools to help passengers better plan their trips around the city and to enhance their travel experience. We present, in this paper, a multi-criteria journey planner that incorporates train load predictions as criteria. To this end, on the one hand, we enrich the proposed routes with predictive indicators of passenger flow such as the load on board the trains. These indicators are computed for each section of the itinerary using machine learning algorithms. On the other hand, we design a journey planner that incorporates the predicted load in its search criteria.",Machine learning algorithms;Smart cities;Conferences;Tools;Planning;journey planner;machine learning;multicriteria;transport;train load
10.1109/ICAIT47043.2019.8987294,,"Nadaf, Raju A. and M, Rubina and P, Sujata and Bonal, Vasudha M.",2019,Smart Mirror Using Raspberry Pi for Human Monitoring and Intrusion Detection,inproceedings,2019 1st International Conference on Advances in Information Technology (ICAIT),ieee,"The demand for latest technology is rising and there by changing the way the world lives. The impact of technology is so heavy on our lives that, we are surrounded by technology filled equipments. Ranging from smart home to smart cities, everything is turning to smart. The ease of life and comfort zone also increasing with the advancement of technology. Hence, the proposed model, The Smart Mirror is a system in which the normal mirror will behave like a smart device. The Smart mirror is designed using Raspberry Pi-3 model and a touch enabled screen. The designed system is having two modes of operation namely regular mode and the triggered mode. In regular mode, it will act like a normal mirror and in triggered mode, the mirror will act like a smart mirror, which will capable of accepting commands and displays the results on the screen. There are three ways in which commands can be issued to the Smart mirror namely Voice, Touch and Mobile controlled commands. The system displays weather, temperature and latest news on the mirror. The system is primarily designed for the purpose of Human Monitoring and also Intrusion Detection. The proposed design is an interactive system and is made as a package bundled with maximum possible features, which not only just displays information over screen, but also can be used for providing security. The system is built using hardware units like Raspberry Pi-3 model, microphone, touch screen, mobile device, camera and PIR (Passive Infrared Sensor) sensors and programming coded in Python language. The Human Intrusion detection and Human Monitoring is implemented using Yolo Machine learning technique with OpenCV.",Mirrors;Monitoring;Cameras;Sensors;Intrusion detection;Meteorology;Raspberry Pi;Human Monitoring;Yolo using Raspberry;Intrusion Detection
10.1109/TC.2015.2500565,,"Huang, Jin and Deng, Yangdong and Yang, Qinwen and Sun, Jiaguang",2016,An Energy-Efficient Train Control Framework for Smart Railway Transportation,article,IEEE Transactions on Computers,ieee,"Railway transportation systems are the backbone of smart cities. With the rapid increasing of railway mileage, the energy consumption of train becomes a major concern. The uniqueness of train operations is that the geographic characteristics of each route is known a priori. On the other hand, the parameters (e.g., loads) of a train varies from trip to trip. Such a specialty determines that an energy-optimal driving profile for each train operation has to be pursued by considering both the geographic information and the inherent train conditions. The solution of the optimization problem, however, is hard due to its high dimension, nonlinearity, complex constraints and time-varying characteristics of a control sequence. As a result, an energy-saving solution to the train control optimization problem has to address the dilemma of optimization quality and computing time. This work proposes an energy-efficient train control framework by integrating both offline and onboard optimization techniques. The offline processing builds a decision tree based sketchy solution through a complete flow of sequence mining, optimization and machine learning. The onboard system feeds the train parameters into the decision tree to derive an optimized control sequence. A key innovation of this work is the identification of optimal patterns of control sequence by data mining the driving behaviors of the experienced train drivers and then apply the patterns to online trip planning. The proposed framework efficiently find an optimized driving solution by leveraging the training results derived with a compute-intensive offline learning flow. The framework was already testified in a smart freight train system. It was demonstrated an average of $9.84$ percent energy-saving can be achieved.",Optimization;Rail transportation;Energy consumption;Resistance;Data mining;Planning;smart railway transportation;trip planning;train control;energy efficient;framework;smart railway transportation;trip planning;train control;energy efficient;framework
10.1109/EIT.2019.8834189,,"Rahman, Md Juber and Morshed, Bashir I.",2019,SCC Health: A Framework for Online Estimation of Disease Severity for the Smart and Connected Community,inproceedings,2019 IEEE International Conference on Electro Information Technology (EIT),ieee,"Development of a smart and connected community (SCC) health framework is an indispensable part in the development of smart cities. Smartphones with increased processing capability, integrated sensors, storage capacity, and cloud connectivity have a key role to play in developing this SCC Health framework. In this paper, we report a novel smartphone-based framework for continuous monitoring of arrhythmia, obstructive sleep apnea (OSA), chronic obstructive pulmonary disease (COPD), and flu. In addition to personalized monitoring, community-wide temporal and spatial monitoring are also possible in this approach. A custom smartphone app is developed that has the ability for collection of body sensor data via Bluetooth, loading machine learning algorithms dynamically from the webserver, computing disease severity in real-time, sharing of anonymous data, and visualization of community health status via the webserver. The framework has been tested for online monitoring of OSA, COPD, and flu severity. An accuracy of ± 1°F has been achieved for flu measurement and a mean absolute error (MAE) of 8.27 AHI has been achieved for OSA severity estimation using heart rate variability and SpO2. The app has a power consumption of 218 mW when active, uses a memory of 7 MB, and requires a total storage space of 9.36 MB. This framework aims to improve community health, reduce waste in healthcare spending, and facilitate early treatment in case of disease exacerbation.",Heuristic algorithms;Wireless sensor networks;Wireless communication;Intelligent sensors;Estimation;Data privacy;Connected health;Mobile Health;Smartphone app.;Smart and connected community;Wireless body sensors
10.1109/TII.2019.2931436,,"Islam, Shama Naz and Baig, Zubair and Zeadally, Sherali",2019,"Physical Layer Security for the Smart Grid: Vulnerabilities, Threats, and Countermeasures",article,IEEE Transactions on Industrial Informatics,ieee,"Smart energy systems are becoming an important component of smart cities. The wide adoption of existing computing technologies and communication standards by a smart energy system exposes it to the plethora of threats that exist in cyberspace. In this article, we investigate the vulnerabilities and threats associated with smart energy system components, including Internet of Things enabled devices, as well as relevant communication standards, and we discuss countermeasures against adversarial attacks. We found that the existing literature has reported various attacks, including modification, denial-of-service, malware, and message replay, which can cause malfunctioning of different components of a smart energy system. In addition, we propose a framework for securing the physical layer of the smart energy system. The framework is based on advanced key generation, machine learning, and physical layer security techniques, which enhance the security of smart energy systems across different applications.",Security;Smart grids;Phasor measurement units;Smart meters;Physical layer security;Information security;physical layer;smart grids
10.1109/ETSecIoT50046.2020.00005,,"Pashamokhtari, Arman and Gharakheili, Hassan Habibi and Sivaraman, Vijay",2020,Progressive Monitoring of IoT Networks Using SDN and Cost-Effective Traffic Signatures,inproceedings,2020 Workshop on Emerging Technologies for Security in IoT (ETSecIoT),ieee,"IoT networks continue to expand in various domains, from smart homes and campuses to smart cities and critical infrastructures. It has been shown that IoT devices typically lack appropriate security measures embedded, and hence are increasingly becoming the target of sophisticated cyber-attacks. Also, these devices are heterogeneous in their network communications that makes it difficult for operators of smart environments to manage them at scale. Existing monitoring solutions may perform well in certain environments, however, they do not scale cost-effectively and are inflexible to changes due to their static use of models. In this paper1, we use SDN to dynamically monitor a selected portion of IoT packets or flows, and develop specialized models to learn corresponding traffic signatures. Our first contribution develops a progressive inference pipeline, comprising a number of machine-learning models each is specialized in certain features of IoT traffic. Our inference engine dynamically obtains selected telemetry, including a subset of traffic or flow counters, using SDN techniques. Our second contribution develops three supervised multi-class classifiers, two are protocol specialists trained by packet-based features and one is flow-based model trained by behavioral characteristics of ten unidirectional flows. Our third contribution evaluates the performance of our scheme by replaying real traffic traces of 26 IoT devices on to an SDN switching simulator in conjunction with three trained Random Forest models. Our system yields an overall accuracy of 99.4%. We also integrate our system with an off-the-shelf IDS (Zeek) to flag TCP flood and reflection attacks by inspecting only the suspicious device network traffic.",Pipelines;Inspection;Telemetry;Monitoring;Protocols;Feature extraction;Machine learning
10.1109/ICCIA.2019.00024,,"Miao, Lei",2019,Making Smart Parking Decisions: A Driver's Perspective,inproceedings,2019 4th International Conference on Computational Intelligence and Applications (ICCIA),ieee,"The difficulty of finding parking spots in urban areas has severely aggravated traffic congestion, increased CO2 emission, and caused waste of fuel and drivers' time. Therefore, the ability to accommodate ""smart parking"" is a crucial component in ""smart cities"". With many papers in the literature focusing on parking spot detection and optimization for centralized parking reservation systems, we study how to make smart parking decisions from the perspective of a driver. Our research is motivated by the fact that centralized parking assignment may be either unavailable or suboptimal to the driver. In this paper, we let the driver come up with the best parking strategies using real-time parking and traffic information, and machine learning algorithms trained by historical data. Specifically, we propose a Q-learning based approach and also an artificial neural network based greedy algorithm. We run simulation to verify the performance of the proposed mechanisms.",Automobiles;Optimization;Real-time systems;Artificial neural networks;Urban areas;Fuels;intelligent transportation systems;Q learning;artificial neural networks;optimization
10.1109/NOMS47738.2020.9110297,,"Aboubakar, Moussa and Kellil, Mounir and Bouabdallah, Abdelmadjid and Roux, Pierre",2020,Using Machine Learning to Estimate the Optimal Transmission Range for RPL Networks,inproceedings,NOMS 2020 - 2020 IEEE/IFIP Network Operations and Management Symposium,ieee,"Nowadays, IoT low power networks have been largely adopted in various scenarios such as the factory of the future, smart agriculture, smart cities, and so forth. These networks allow the interconnection of resource-constrained devices (e.g. actuators and sensors) using wireless communication links. In such networks, having energy-efficient routing protocols is necessary in order to maximize the network lifetime. However, many factors may influence the energy consumption in IoT low power networks. These factors include the transmission power of devices, the data routing strategy, etc. In this paper, we address the effect of the transmission power on energy consumption in RPL networks (RPL : IPV6 Routing Protocol for Low-Power and Lossy Networks) and propose a new solution based on a multi-layer perceptron (MLP) model, to estimate the optimal transmission range of dynamic IoT low power networks deployed following a 3D topology. The results of our experiments show that our MLP model perfoms well compared to other machine learning models.",Wireless communication;Energy consumption;Wireless sensor networks;Solid modeling;Three-dimensional displays;Smart cities;Machine learning;IoT;RPL;Machine Learning;transmission range.
10.1109/HPCC/SmartCity/DSS.2018.00219,,"Bilen, Tugçe and Erel-Özçevik, Muge and Yaslan, Yusuf and Oktug, Sema F.",2018,A Smart City Application: Business Location Estimator Using Machine Learning Techniques,inproceedings,2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS),ieee,"In smart cities, the business location is an important component of the complex decision process for the entrepreneurs. If a business such as shopping center, restau-rant, coffee shop, hospital, clothing etc. is opened in optimal location; not only the satisfaction level of the customers are enhanced with increased life quality and convenience, but also it maximizes the profit of the entrepreneurs. However, it is complex and long-term decision to find optimal location for a business. Therefore; we propose a smart business application that uses machine learning techniques to estimate the location of a business. The proposed system collects key feature values for a specific business and learns a prediction model for future data. It estimates features and suggests clusters of districts that have optimal locations for that specific business. The proposed system is evaluated on a use case that estimates the best possible locations of a restaurant according to main characteristics taken as inputs from entrepreneurs via a Web based application. These characteristics are Meal Price per customer, HouseHold Type, Gender, and Age. The first phase of decision process is estimating mentioned features such as House Price per district and local population belonging to different HouseHold type, Gender, and Age with less error rates for the consecutive years. Here; we determine an optimal regression model choosing from SMORegression (SMOReg), MultiLayerPerceptron (MLP), and multivariate Linear Regression (Linear) according to Relative Absolute Error (RAE %) parameter, for each feature. The second phase clusters districts according to these estimated features by using hierarchical tree. As a result; the estimated best suggestions for restaurant locations which have similar features, are shown to entrepreneurs via our Web based application. It should be noted that, the application can produce generic solution for the needs of entrepreneurs.",Business;Smart cities;Estimation;Machine learning;Error analysis;Optimization;Smart Cities;Location Estimation;Relative Absolute Error;Regression;Hierarchical Clustering
10.1109/TR.2020.3010973,,"Saračević, Muzafer H. and Adamović, Saša Z. and Miškovic, Vladislav A. and Elhoseny, Mohamed and Maček, Nemanja D. and Selim, Mahmoud Mohamed and Shankar, K.",2021,Data Encryption for Internet of Things Applications Based on Catalan Objects and Two Combinatorial Structures,article,IEEE Transactions on Reliability,ieee,"This article presents a novel data encryption technique suitable for Internet of Things (IoT) applications. The cryptosystem is based on the application of a Catalan object (as a cryptographic key) that provides encryption based on combinatorial structures with noncrossing or nonnested matching. The experimental part of this article includes a comparative analysis of the proposed encryption method with the Catalan numbers and data encryption standard (DES) algorithm, which is performed with machine learning-based identification of the encryption method using ciphertext only. These tests showed that it is much more difficult to recognize ciphertext generated with the Catalan method than one made with the DES algorithm. System reliability depends on the quality of the key, therefore, statistical testing proposed by National Institute of Standards and Technology was also performed. Twelve standard tests, the approximate entropy measurement, and random digression complexity analysis are applied in order to evaluate the quality of the generated Catalan key. A proposal for applying this method in e-Health IoT is also given. Possibilities of applying this method in the IoT applications for smart cities data storage and processing are provided.",Encryption;Internet of Things;Standards;Reliability;Complexity theory;Cryptography;data security;encryption;Internet of Things (IoT);machine learning;reliability
10.1109/MASSW.2019.00022,,"Carr, Kameron and Rojas, Jacob and Chen, Xiao",2019,Autonomous Refueling Strategies using Vehicle-to-Infrastructure Communication in Smart Cities,inproceedings,2019 IEEE 16th International Conference on Mobile Ad Hoc and Sensor Systems Workshops (MASSW),ieee,"Recently self-driving vehicles have attracted tremendous attention from all walks of life. A problem facing self-driving vehicles is when to stop for gas. In this paper, we study the autonomous refueling strategies using vehicle-to-infrastructure communication in smart cities. We set three goals for our strategies: not to stop too late, nor too early, and get relatively cheap gas. To satisfy these goals, we relate our problem to the Gusein-Zade's version of the secretary problem and provide a solution framework where we divide the distance a vehicle can travel from a full tank to an empty tank into Density Observation Section, Secretary Section, and the Critical Section. To predict the number of gas stations a vehicle will encounter in the future, we use the Constant Density Approximation (CDA) method and the Machine Learning (ML) method. Simulation results comparing the proposed CDA and ML algorithms with the ground truth algorithm show that both perform nearly as well as the ground truth in satisfying all three goals.",Machine learning;Smart cities;Prediction algorithms;Approximation algorithms;Roads;Autonomous vehicles;secretary problem; self-driving vehicle; smart city; stopping rule; V2I
10.1109/ICECCT52121.2021.9616794,,"P.K, Binu and M, Kiran and M. V, Sreehari",2021,Attack and Anomaly Prediction in IoT Networks using Machine Learning Approaches,inproceedings,"2021 Fourth International Conference on Electrical, Computer and Communication Technologies (ICECCT)",ieee,"Cyber-attacks are becoming a very common problem we face in IoT networks nowadays. These attacks mainly target the comparatively less powerful IoT and gateway devices so that the attacker can compromise the device much faster. As the IoT infrastructure is getting exponential growth recently, the attacks are also getting the same pace. Based on various studies, almost 90% of attacks targeting IoT networks are Denial of Service (DoS) or Distributed Denial of Service (DDoS). So, like any other aspect, security is an inevitable part of IoT networks and devices because this is now deployed in highly critical areas like space technology, healthcare, smart cities, etc. Understanding these attacks, their behavior pattern, and their defense mechanisms will help to implement a highly safe and secure IoT infrastructure. The system proposed here is a prototype model for detecting the most common DoS attacks at the gateway device itself using the Machine Learning approach. ML approaches can recognize the behavior pattern of the attacks based on the previously trained data and can make efficient predictions with a high accuracy factor. This will help us to take proper countermeasures to protect our IoT network from such potential attacks. The need for a safe and secure IoT ecosystem is an important need for today and especially in the future.",Electric potential;Smart cities;Space technology;Face recognition;Ecosystems;Prototypes;Machine learning;IoT;Cyber-attacks;NodeMCU;Arduino IDE;Matlab;Machine Learning;SVM;Bagged Trees
10.1109/ISCC.2015.7405592,,"Rolim, Carlos O and de Moraes Rossetto, Anubis G. and Leithardt, Valderi R. Q. and Borges, Guilherme A. and Geyer, Claudio F. R. and dos Santos, Tatiana F. M. and Souza, Adriano M.",2015,A novel engine to underlie the data transmission of social urban sensing applications,inproceedings,2015 IEEE Symposium on Computers and Communication (ISCC),ieee,"Social urban sensing is a new paradigm which exploits human-carried or vehicle-mounted sensors to ubiquitously collect data for large-scale urban sensing. A challenge of such scenario is how to transmit sensed data in situations where the networking infrastructure is intermittent or unavailable. In this context, this paper outlines our researches of a novel engine that uses Opportunistic Networks paradigm to underlie the data transmission of social urban sensing applications. It applies Situation awareness, Fuzzy logic and Machine Learning approaches to perform routing and decision-making process. As we know, this is the first paper to use such approaches in Smart Cities area with focus on social sensing application. As well as being original, the results from our simulations signals the way that further research can be carried out in this area.",Sensors;Context;Engines;Fuzzy logic;Cities and towns;Data communication;Neural networks
10.1109/TNSM.2020.2983921,,"Fernandes Lopes, Jessica and Santana, Everton Jose and Turrisi da Costa, Victor G. and Bogaz Zarpelão, Bruno and Barbon Junior, Sylvio",2020,Evaluating the Four-Way Performance Trade-Off for Data Stream Classification in Edge Computing,article,IEEE Transactions on Network and Service Management,ieee,"Edge computing (EC) is a promising technology capable of bridging the gap between Cloud computing services and the demands of emerging technologies such as the Internet of Things (IoT). Most EC-based solutions, from wearable devices to smart cities architectures, benefit from Machine Learning (ML) methods to perform various tasks, such as classification. In these cases, ML solutions need to deal efficiently with a huge amount of data, while balancing predictive performance, memory and time costs, and energy consumption. The fact that these data usually come in the form of a continuous and evolving data stream makes the scenario even more challenging. Many algorithms have been proposed to cope with data stream classification, e.g., Very Fast Decision Tree (VFDT) and Strict VFDT (SVFDT). Recently, Online Local Boosting (OLBoost) has also been introduced to improve predictive performance without modifying the underlying structure of the decision tree produced by these algorithms. In this work, we compared the four-way relationship among time efficiency, energy consumption, predictive performance, and memory costs, tuning the hyperparameters of VFDT and the two versions of SVFDT with and without OLBoost. Experiments over 6 benchmark datasets using an EC device revealed that VFDT and SVFDT-I were the most energy-friendly algorithms, with SVFDT-I also significantly reducing memory consumption. OLBoost, as expected, improved the predictive performance, but caused a deterioration in memory and energy consumption.",Prediction algorithms;Performance evaluation;Memory management;Energy consumption;Decision trees;Internet of Things;Servers;Machine learning;data stream mining;energy efficiency;Internet of Things;edge computing
