doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
10.1145/3487664.3487720,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3487664.3487720,"Hirakata, Toshiyuki and Amagasa, Toshiyuki",2021,A Dynamic Load-Balancing Method for Distributed RDF Stream Processing Systems,inproceedings,The 23rd International Conference on Information Integration and Web Intelligence,ACM," This paper proposes a method for multi-query optimization for distributed RDF stream processing systems. Due to the recent advances of IoT (internet of things) and CPS (cyber-physical systems), the edge computing environment becomes rich in computational resources, and the popularity of RDF stream has been increasing due to its high expressivity. To deal with massive RDF streams on the server-side, distributed RDF stream systems have been intensively studied, where many user queries are processed simultaneously using multiple computing nodes. For making query processing more efficient, it is important to cope with the changes of RDF streams in data rate and data distribution. However, the state-of-the-art methods cannot cope with it. To this problem, we propose a cost model for distributed RDF query processing and a dynamic load-balancing method based on the model. The experimental study shows that the proposed method outperforms the existing method even when the data rate and data distribution of RDF stream changes.",RDF Data; Data Stream; Multiple Processing
10.1145/3407023.3407047,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3407023.3407047,"Fukushima, Kazuihde and Perianin, Thomas and Dyseryn, Victor and Kiyomoto, Shinsaku and Guilley, Sylvain and Facon, Adrien",2020,Feasibility Study of a Camera-Based PUF in a Realistic Scenario,inproceedings,"Proceedings of the 15th International Conference on Availability, Reliability and Security",ACM,"Supply chain management is critical in industrial efforts to reduce costs and time, stabilize product supply, and improve profitability. Surveillance cameras play a significant role in supply chain management, as they can record work activities to achieve appropriate monitoring of company operations. A solution for ensuring the reliability of the video taken by a surveillance camera is to achieve data integrity using a cryptographic algorithm. Another important solution is the identification of a surveillance camera to ensure the traceability of video. This paper proposes a novel approach for video-based fingerprint extraction and key generation, that can be used for camera PUF construction. Our experiment shows that a 256-bit key can be extracted from 50 frames of a normal video with a resolution of 800 X 600 pixels, and we theoretically prove that our methodology satisfies the randomness, uniqueness, steadiness, and unpredictability requirements. Our PUF construction can thus be used to identify a surveillance camera from a video.",IoT devices; software PUF; physically unclonable function; surveillance camera; CMOS sensors
10.1145/2769493.2769519,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2769493.2769519,"Bouchard, Kevin and Giroux, Sylvain",2015,Smart Homes and the Challenges of Data,inproceedings,Proceedings of the 8th ACM International Conference on PErvasive Technologies Related to Assistive Environments,ACM,"This paper discusses research on smart home in the advent of Big Data. It justifies the interests of data driven research and the emergence of large data warehouses in smart home research. The paper describes the main applications of Big Data for smart homes. Then, few of the most important challenges related to large data warehouse are described. In particular, the difficulties related to data storage from the sensors are reviewed and many of the data mining problems in the context of Big Data are discussed.",activity recognition; big data; sensors; smart home
10.1145/3323334,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3323334,"Usman, Muhammad and Jan, Mian Ahmad and He, Xiangjian and Chen, Jinjun",2019,A Survey on Big Multimedia Data Processing and Management in Smart Cities,article,ACM Comput. Surv.,ACM,"Integration of embedded multimedia devices with powerful computing platforms, e.g., machine learning platforms, helps to build smart cities and transforms the concept of Internet of Things into Internet of Multimedia Things (IoMT). To provide different services to the residents of smart cities, the IoMT technology generates big multimedia data. The management of big multimedia data is a challenging task for IoMT technology. Without proper management, it is hard to maintain consistency, reusability, and reconcilability of generated big multimedia data in smart cities. Various machine learning techniques can be used for automatic classification of raw multimedia data and to allow machines to learn features and perform specific tasks. In this survey, we focus on various machine learning platforms that can be used to process and manage big multimedia data generated by different applications in smart cities. We also highlight various limitations and research challenges that need to be considered when processing big multimedia data in real-time.",smart cities; machine learning; IoMT; multimedia; management
10.1145/3309545,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3309545,"Habibzadeh, Hadi and Kaptan, Cem and Soyata, Tolga and Kantarci, Burak and Boukerche, Azzedine",2019,Smart City System Design: A Comprehensive Study of the Application and Data Planes,article,ACM Comput. Surv.,ACM,"Recent global smart city efforts resemble the establishment of electricity networks when electricity was first invented, which meant the start of a new era to sell electricity as a utility. A century later, in the smart era, the network to deliver services goes far beyond a single entity like electricity. Supplemented by a well-established Internet infrastructure that can run an endless number of applications, abundant processing and storage capabilities of clouds, resilient edge computing, and sophisticated data analysis like machine learning and deep learning, an already-booming Internet of Things movement makes this new era far more exciting.In this article, we present a multi-faceted survey of machine intelligence in modern implementations. We partition smart city infrastructure into application, sensing, communication, security, and data planes and put an emphasis on the data plane as the mainstay of computing and data storage. We investigate (i) a centralized and distributed implementation of data plane’s physical infrastructure and (ii) a complementary application of data analytics, machine learning, deep learning, and data visualization to implement robust machine intelligence in a smart city software core. We finalize our article with pointers to open issues and challenges.",supervised learning; smart sustainable cities; cybersecurity; and prescriptive analytics; deep learning; Crowdsensing; diagnostic; predictive; data science; unsupervised learning; big data; edge-computing; mobile computing
10.1145/3124391,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3124391,"Santana, Eduardo Felipe Zambom and Chaves, Ana Paula and Gerosa, Marco Aurelio and Kon, Fabio and Milojicic, Dejan S.",2017,"Software Platforms for Smart Cities: Concepts, Requirements, Challenges, and a Unified Reference Architecture",article,ACM Comput. Surv.,ACM,"Information and communication technologies (ICT) can be instrumental in progressing towards smarter city environments, which improve city services, sustainability, and citizens’ quality of life. Smart City software platforms can support the development and integration of Smart City applications. However, the ICT community must overcome current technological and scientific challenges before these platforms can be widely adopted. This article surveys the state of the art in software platforms for Smart Cities. We analyzed 23 projects concerning the most used enabling technologies, as well as functional and non-functional requirements, classifying them into four categories: Cyber-Physical Systems, Internet of Things, Big Data, and Cloud Computing. Based on these results, we derived a reference architecture to guide the development of next-generation software platforms for Smart Cities. Finally, we enumerated the most frequently cited open research challenges and discussed future opportunities. This survey provides important references to help application developers, city managers, system operators, end-users, and Smart City researchers make project, investment, and research decisions.",software platforms; Wireless sensor networks
10.1145/3239566,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3239566,"Moustaka, Vaia and Vakali, Athena and Anthopoulos, Leonidas G.",2018,A Systematic Review for Smart City Data Analytics,article,ACM Comput. Surv.,ACM,"Smart cities (SCs) are becoming highly sophisticated ecosystems at which innovative solutions and smart services are being deployed. These ecosystems consider SCs as data production and sharing engines, setting new challenges for building effective SC architectures and novel services. The aim of this article is to “connect the pieces” among Data Science and SC domains, with a systematic literature review which identifies the core topics, services, and methods applied in SC data monitoring. The survey focuses on data harvesting and data mining processes over repeated SC data cycles. A survey protocol is followed to reach both quantitative and semantically important entities. The review results generate useful taxonomies for data scientists in the SC context, which offers clear guidelines for corresponding future works. In particular, a taxonomy is proposed for each of the main SC data entities, namely, the “D Taxonomy” for the data production, the “M Taxonomy” for data analytics methods, and the “S Taxonomy” for smart services. Each of these taxonomies clearly places entities in a classification which is beneficial for multiple stakeholders and for multiple domains in urban smartness targeting. Such indicative scenarios are outlined and conclusions are quite promising for systemizing.",data harvesting; smart cities; crowd-sourcing; smart services; open data; Data mining; taxonomy; smart dimensions; systematic review; crowd-sensing; Internet of Things
10.1145/3467477,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3467477,"Telikani, Akbar and Tahmassebi, Amirhessam and Banzhaf, Wolfgang and Gandomi, Amir H.",2021,Evolutionary Machine Learning: A Survey,article,ACM Comput. Surv.,ACM,"Evolutionary Computation (EC) approaches are inspired by nature and solve optimization problems in a stochastic manner. They can offer a reliable and effective approach to address complex problems in real-world applications. EC algorithms have recently been used to improve the performance of Machine Learning (ML) models and the quality of their results. Evolutionary approaches can be used in all three parts of ML: preprocessing (e.g., feature selection and resampling), learning (e.g., parameter setting, membership functions, and neural network topology), and postprocessing (e.g., rule optimization, decision tree/support vectors pruning, and ensemble learning). This article investigates the role of EC algorithms in solving different ML challenges. We do not provide a comprehensive review of evolutionary ML approaches here; instead, we discuss how EC algorithms can contribute to ML by addressing conventional challenges of the artificial intelligence and ML communities. We look at the contributions of EC to ML in nine sub-fields: feature selection, resampling, classifiers, neural networks, reinforcement learning, clustering, association rule mining, and ensemble methods. For each category, we discuss evolutionary machine learning in terms of three aspects: problem formulation, search mechanisms, and fitness value computation. We also consider open issues and challenges that should be addressed in future work.",learning optimization; swarm intelligence; Evolutionary computation
10.1145/3311950,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3311950,"Djenouri, Djamel and Laidi, Roufaida and Djenouri, Youcef and Balasingham, Ilangko",2019,Machine Learning for Smart Building Applications: Review and Taxonomy,article,ACM Comput. Surv.,ACM,"The use of machine learning (ML) in smart building applications is reviewed in this article. We split existing solutions into two main classes: occupant-centric versus energy/devices-centric. The first class groups solutions that use ML for aspects related to the occupants, including (1) occupancy estimation and identification, (2) activity recognition, and (3) estimating preferences and behavior. The second class groups solutions that use ML to estimate aspects related either to energy or devices. They are divided into three categories: (1) energy profiling and demand estimation, (2) appliances profiling and fault detection, and (3) inference on sensors. Solutions in each category are presented, discussed, and compared; open perspectives and research trends are discussed as well. Compared to related state-of-the-art survey papers, the contribution herein is to provide a comprehensive and holistic review from the ML perspectives rather than architectural and technical aspects of existing building management systems. This is by considering all types of ML tools, buildings, and several categories of applications, and by structuring the taxonomy accordingly. The article ends with a summary discussion of the presented works, with focus on lessons learned, challenges, open and future directions of research in this field.",smart cities; Smart buildings; Internet of Things
10.1145/3485125,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3485125,"Luca, Massimiliano and Barlacchi, Gianni and Lepri, Bruno and Pappalardo, Luca",2021,A Survey on Deep Learning for Human Mobility,article,ACM Comput. Surv.,ACM,"The study of human mobility is crucial due to its impact on several aspects of our society, such as disease spreading, urban planning, well-being, pollution, and more. The proliferation of digital mobility data, such as phone records, GPS traces, and social media posts, combined with the predictive power of artificial intelligence, triggered the application of deep learning to human mobility. Existing surveys focus on single tasks, data sources, mechanistic or traditional machine learning approaches, while a comprehensive description of deep learning solutions is missing. This survey provides a taxonomy of mobility tasks, a discussion on the challenges related to each task and how deep learning may overcome the limitations of traditional models, a description of the most relevant solutions to the mobility tasks described above, and the relevant challenges for the future. Our survey is a guide to the leading deep learning solutions to next-location prediction, crowd flow prediction, trajectory generation, and flow generation. At the same time, it helps deep learning scientists and practitioners understand the fundamental concepts and the open challenges of the study of human mobility.",trajectory generation; deep learning; crowd flow prediction; next-location prediction; artificial intelligence; mobility flows; trajectory; datasets; Human mobility
10.1145/3469029,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3469029,"Murshed, M. G. Sarwar and Murphy, Christopher and Hou, Daqing and Khan, Nazar and Ananthanarayanan, Ganesh and Hussain, Faraz",2021,Machine Learning at the Network Edge: A Survey,article,ACM Comput. Surv.,ACM,"Resource-constrained IoT devices, such as sensors and actuators, have become ubiquitous in recent years. This has led to the generation of large quantities of data in real-time, which is an appealing target for AI systems. However, deploying machine learning models on such end-devices is nearly impossible. A typical solution involves offloading data to external computing systems (such as cloud servers) for further processing but this worsens latency, leads to increased communication costs, and adds to privacy concerns. To address this issue, efforts have been made to place additional computing devices at the edge of the network, i.e., close to the IoT devices where the data is generated. Deploying machine learning systems on such edge computing devices alleviates the above issues by allowing computations to be performed close to the data sources. This survey describes major research efforts where machine learning systems have been deployed at the edge of computer networks, focusing on the operational aspects including compression techniques, tools, frameworks, and hardware used in successful applications of intelligent edge systems.",embedded; IoT; machine learning; low-power; Edge intelligence; resource-constrained; mobile edge computing; deep learning; distributed computing
10.1145/3398020,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3398020,"Qian, Bin and Su, Jie and Wen, Zhenyu and Jha, Devki Nandan and Li, Yinhao and Guan, Yu and Puthal, Deepak and James, Philip and Yang, Renyu and Zomaya, Albert Y. and Rana, Omer and Wang, Lizhe and Koutny, Maciej and Ranjan, Rajiv",2020,Orchestrating the Development Lifecycle of Machine Learning-Based IoT Applications: A Taxonomy and Survey,article,ACM Comput. Surv.,ACM,"Machine Learning (ML) and Internet of Things (IoT) are complementary advances: ML techniques unlock the potential of IoT with intelligence, and IoT applications increasingly feed data collected by sensors into ML models, thereby employing results to improve their business processes and services. Hence, orchestrating ML pipelines that encompass model training and implication involved in the holistic development lifecycle of an IoT application often leads to complex system integration. This article provides a comprehensive and systematic survey of the development lifecycle of ML-based IoT applications. We outline the core roadmap and taxonomy and subsequently assess and compare existing standard techniques used at individual stages.",orchestration; machine learning; deep learning; IoT
10.1145/3341145,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3341145,"Duc, Thang Le and Leiva, Rafael Garc\'{\i}a and Casari, Paolo and \""{O}stberg, Per-Olov",2019,Machine Learning Methods for Reliable Resource Provisioning in Edge-Cloud Computing: A Survey,article,ACM Comput. Surv.,ACM,"Large-scale software systems are currently designed as distributed entities and deployed in cloud data centers. To overcome the limitations inherent to this type of deployment, applications are increasingly being supplemented with components instantiated closer to the edges of networks—a paradigm known as edge computing. The problem of how to efficiently orchestrate combined edge-cloud applications is, however, incompletely understood, and a wide range of techniques for resource and application management are currently in use.This article investigates the problem of reliable resource provisioning in joint edge-cloud environments, and surveys technologies, mechanisms, and methods that can be used to improve the reliability of distributed applications in diverse and heterogeneous network environments. Due to the complexity of the problem, special emphasis is placed on solutions to the characterization, management, and control of complex distributed applications using machine learning approaches. The survey is structured around a decomposition of the reliable resource provisioning problem into three categories of techniques: workload characterization and prediction, component placement and system consolidation, and application elasticity and remediation. Survey results are presented along with a problem-oriented discussion of the state-of-the-art. A summary of identified challenges and an outline of future research directions are presented to conclude the article.",placement; distributed systems; remediation; Reliability; autoscaling; cloud computing; edge computing; optimization; consolidation; machine learning
10.1145/3467963,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3467963,"Lee, Lik-Hang and Braud, Tristan and Hosio, Simo and Hui, Pan",2021,Towards Augmented Reality Driven Human-City Interaction: Current Research on Mobile Headsets and Future Challenges,article,ACM Comput. Surv.,ACM,"Interaction design for Augmented Reality (AR) is gaining attention from both academia and industry. This survey discusses 260 articles (68.8% of articles published between 2015–2019) to review the field of human interaction in connected cities with emphasis on augmented reality-driven interaction. We provide an overview of Human-City Interaction and related technological approaches, followed by reviewing the latest trends of information visualization, constrained interfaces, and embodied interaction for AR headsets. We highlight under-explored issues in interface design and input techniques that warrant further research and conjecture that AR with complementary Conversational User Interfaces (CUIs) is a crucial enabler for ubiquitous interaction with immersive systems in smart cities. Our work helps researchers understand the current potential and future needs of AR in Human-City Interaction.",urban computing; Extended reality; digital twins; smart city; augmented reality; interaction techniques; virtual reality; smartglasses
10.1145/3322240,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3322240,"Chandrakala, S. and Jayalakshmi, S. L.",2019,Environmental Audio Scene and Sound Event Recognition for Autonomous Surveillance: A Survey and Comparative Studies,article,ACM Comput. Surv.,ACM,"Monitoring of human and social activities is becoming increasingly pervasive in our living environment for public security and safety applications. The recognition of suspicious events is important in both indoor and outdoor environments, such as child-care centers, smart-homes, old-age homes, residential areas, office environments, elevators, and smart cities. Environmental audio scene and sound event recognition are the fundamental tasks involved in many audio surveillance applications. Although numerous approaches have been proposed, robust environmental audio surveillance remains a huge challenge due to various reasons, such as various types of overlapping audio sounds, background noises, and lack of universal and multi-modal datasets. The goal of this article is to review various features of representing audio scenes and sound events and provide appropriate machine learning algorithms for audio surveillance tasks. Benchmark datasets are categorized based on the real-world scenarios of audio surveillance applications. To have a quantitative understanding, some of the state-of-the-art approaches are evaluated based on two benchmark datasets for audio scenes and sound event recognition tasks. Finally, we outline the possible future directions for improving the recognition of environmental audio scenes and sound events.",Environmental audio surveillance; environmental audio scene recognition; audio tagging; sound event recognition; audio features; acoustic source localization
10.1145/3337065,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3337065,"Dai, Hong-Ning and Wong, Raymond Chi-Wing and Wang, Hao and Zheng, Zibin and Vasilakos, Athanasios V.",2019,Big Data Analytics for Large-Scale Wireless Networks: Challenges and Opportunities,article,ACM Comput. Surv.,ACM,"The wide proliferation of various wireless communication systems and wireless devices has led to the arrival of big data era in large-scale wireless networks. Big data of large-scale wireless networks has the key features of wide variety, high volume, real-time velocity, and huge value leading to the unique research challenges that are different from existing computing systems. In this article, we present a survey of the state-of-art big data analytics (BDA) approaches for large-scale wireless networks. In particular, we categorize the life cycle of BDA into four consecutive stages: Data Acquisition, Data Preprocessing, Data Storage, and Data Analytics. We then present a detailed survey of the technical solutions to the challenges in BDA for large-scale wireless networks according to each stage in the life cycle of BDA. Moreover, we discuss the open research issues and outline the future directions in this promising area.",machine learning; wireless networks; Big data
10.1145/3467964,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3467964,"Al Ridhawi, Ismaeel and Bouachir, Ouns and Aloqaily, Moayad and Boukerche, Azzedine",2021,Design Guidelines for Cooperative UAV-Supported Services and Applications,article,ACM Comput. Surv.,ACM,"Internet of Things (IoT) systems have advanced greatly in the past few years, especially with the support of Machine Learning (ML) and Artificial Intelligence (AI) solutions. Numerous AI-supported IoT devices are playing a significant role in providing complex and user-specific smart city services. Given the multitude of heterogeneous wireless networks, the plethora of computer and storage architectures and paradigms, and the abundance of mobile and vehicular IoT devices, true smart city experiences are only attainable through a cooperative intelligent and secure IoT framework. This article provides an extensive study on different cooperative systems and envisions a cooperative solution that supports the integration and collaboration among both centralized and distributed systems, in which intelligent AI-supported IoT devices such as smart UAVs provide support in the data collection, processing and service provisioning process. Moreover, secure and collaborative decentralized solutions such as Blockchain are considered in the service provisioning process to enable enhanced privacy and authentication features for IoT applications. As such, user-specific complex services and applications within smart city environments will be delivered and made available in a timely, secure, and efficient manner.",unmanned-aerial vehicles; Cooperative; 5G; internet of things; services and applications
10.1145/3390605,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3390605,"Ismail, Leila and Materwala, Huned",2020,"Computing Server Power Modeling in a Data Center: Survey, Taxonomy, and Performance Evaluation",article,ACM Comput. Surv.,ACM,"Data centers are large-scale, energy-hungry infrastructure serving the increasing computational demands as the world is becoming more connected in smart cities. The emergence of advanced technologies such as cloud-based services, internet of things (IoT), and big data analytics has augmented the growth of global data centers, leading to high energy consumption. This upsurge in energy consumption of the data centers not only incurs the issue of surging high cost (operational and maintenance) but also has an adverse effect on the environment. Dynamic power management in a data center environment requires the cognizance of the correlation between the system and hardware-level performance counters and the power consumption. Power consumption modeling exhibits this correlation and is crucial in designing energy-efficient optimization strategies based on resource utilization. Several works in power modeling are proposed and used in the literature. However, these power models have been evaluated using different benchmarking applications, power-measurement techniques, and error-calculation formulas on different machines. In this work, we present a taxonomy and evaluation of 24 software-based power models using a unified environment, benchmarking applications, power-measurement techniques, and error formulas, with the aim of achieving an objective comparison. We use different server architectures to assess the impact of heterogeneity on the models’ comparison. The performance analysis of these models is elaborated in the article.",machine learning; resource utilization; Data center; server power consumption modeling; energy-efficiency; green computing
10.1145/3303848,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3303848,"Rizk, Yara and Awad, Mariette and Tunstel, Edward W.",2019,Cooperative Heterogeneous Multi-Robot Systems: A Survey,article,ACM Comput. Surv.,ACM,"The emergence of the Internet of things and the widespread deployment of diverse computing systems have led to the formation of heterogeneous multi-agent systems (MAS) to complete a variety of tasks. Motivated to highlight the state of the art on existing MAS while identifying their limitations, remaining challenges, and possible future directions, we survey recent contributions to the field. We focus on robot agents and emphasize the challenges of MAS sub-fields including task decomposition, coalition formation, task allocation, perception, and multi-agent planning and control. While some components have seen more advancements than others, more research is required before effective autonomous MAS can be deployed in real smart city settings that are less restrictive than the assumed validation environments of MAS. Specifically, more autonomous end-to-end solutions need to be experimentally tested and developed while incorporating natural language ontology and dictionaries to automate complex task decomposition and leveraging big data advancements to improve perception algorithms for robotics.",Multi-robot systems; coalition formation; task allocation; decision-making models; heterogeneous agents; task decomposition; perception; cooperation
10.1145/3150226,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3150226,"Pouyanfar, Samira and Yang, Yimin and Chen, Shu-Ching and Shyu, Mei-Ling and Iyengar, S. S.",2018,Multimedia Big Data Analytics: A Survey,article,ACM Comput. Surv.,ACM,"With the proliferation of online services and mobile technologies, the world has stepped into a multimedia big data era. A vast amount of research work has been done in the multimedia area, targeting different aspects of big data analytics, such as the capture, storage, indexing, mining, and retrieval of multimedia big data. However, very few research work provides a complete survey of the whole pine-line of the multimedia big data analytics, including the management and analysis of the large amount of data, the challenges and opportunities, and the promising research directions. To serve this purpose, we present this survey, which conducts a comprehensive overview of the state-of-the-art research work on multimedia big data analytics. It also aims to bridge the gap between multimedia challenges and big data solutions by providing the current big data frameworks, their applications in multimedia analyses, the strengths and limitations of the existing methods, and the potential future directions in multimedia big data analytics. To the best of our knowledge, this is the first survey that targets the most recent multimedia management techniques for very large-scale data and also provides the research studies and technologies advancing the multimedia analyses in this big data era.",mobile multimedia; machine learning; survey; indexing; data mining; multimedia databases; Big data analytics; multimedia analysis; 5V challenges; retrieval
10.1145/2693843,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2693843,"Pejovic, Veljko and Musolesi, Mirco",2015,Anticipatory Mobile Computing: A Survey of the State of the Art and Research Challenges,article,ACM Comput. Surv.,ACM,"Today’s mobile phones are far from the mere communication devices they were 10 years ago. Equipped with sophisticated sensors and advanced computing hardware, phones can be used to infer users’ location, activity, social setting, and more. As devices become increasingly intelligent, their capabilities evolve beyond inferring context to predicting it, and then reasoning and acting upon the predicted context. This article provides an overview of the current state of the art in mobile sensing and context prediction paving the way for full-fledged anticipatory mobile computing. We present a survey of phenomena that mobile phones can infer and predict, and offer a description of machine learning techniques used for such predictions. We then discuss proactive decision making and decision delivery via the user-device feedback loop. Finally, we discuss the challenges and opportunities of anticipatory mobile computing.",context-aware systems; mobile sensing; Anticipatory computing
10.1145/3403953,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3403953,"Aljeri, Noura and Boukerche, Azzedine",2020,"Mobility Management in 5G-Enabled Vehicular Networks: Models, Protocols, and Classification",article,ACM Comput. Surv.,ACM,"Over the past few years, the next generation of vehicular networks is envisioned to play an essential part in autonomous driving, traffic management, and infotainment applications. The next generation of intelligent vehicular networks enabled by 5G systems will integrate various heterogeneous wireless techniques to enable time-sensitive services with guaranteed quality of service and ultimate bandwidth usage. However, to allow the dense diversity of wireless technologies, seamless and reliable wireless communication protocols need to be thoroughly investigated in vehicular networks environment. Henceforth, efficient mobility management protocols that mitigate the challenges of vehicles’ mobility is essential to support massive data loads throughout various applications. In this article, we review different mobility management protocols and their ability to address issues related to 5G-enabled vehicular networks within the related works. First, we provide a broad view of existing models of vehicular networks and their applicability to the next generation of wireless networks. Next, we propose a classification of several vehicular network models that suit the 5G wireless network, followed by a thorough discussion of the mobility management challenges in each of these network models that need to be addressed and then discuss each of their benefits and drawbacks accordingly.",Mobility management; handoff management; 5G networks; machine learning; VANETs
10.1145/3241738,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3241738,"Nayyer, M. Ziad and Raza, Imran and Hussain, Syed Asad",2018,A Survey of Cloudlet-Based Mobile Augmentation Approaches for Resource Optimization,article,ACM Comput. Surv.,ACM,"Mobile devices (MDs) face resource scarcity challenges owing to limited energy and computational resources. Mobile cloud computing (MCC) offers a resource-rich environment to MDs for offloading compute-intensive tasks encountering resource scarcity challenges. However, users are unable to exploit its full potential owing to challenges of distance, limited bandwidth, and seamless connectivity between the remote cloud (RC) and MDs in the conventional MCC model. The cloudlet-based solution is widely used to address these challenges. The response of the cloudlet-based solution is faster than the conventional mobile cloud-computing model, rendering it suitable for the Internet of Things (IoT) and Smart Cities (SC). However, with the increase in devices and workloads, the cloudlet-based solution has to deal with resource-scarcity challenges, thus, forwarding the requests to remote clouds. This study has been carried out to provide an insight into existing cloudlet-based mobile augmentation (CtMA) approaches and highlights the underlying limitations for resource optimization. Furthermore, numerous performance parameters have been identified and their detailed comparative analysis has been used to quantify the efficiency of CtMA approaches.",MCC; federation; cloudlet
10.1145/3391743,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3391743,"Yao, Rui and Lin, Guosheng and Xia, Shixiong and Zhao, Jiaqi and Zhou, Yong",2020,Video Object Segmentation and Tracking: A Survey,article,ACM Trans. Intell. Syst. Technol.,ACM,"Object segmentation and object tracking are fundamental research areas in the computer vision community. These two topics are difficult to handle some common challenges, such as occlusion, deformation, motion blur, scale variation, and more. The former contains heterogeneous object, interacting object, edge ambiguity, and shape complexity; the latter suffers from difficulties in handling fast motion, out-of-view, and real-time processing. Combining the two problems of Video Object Segmentation and Tracking (VOST) can overcome their respective difficulties and improve their performance. VOST can be widely applied to many practical applications such as video summarization, high definition video compression, human computer interaction, and autonomous vehicles. This survey aims to provide a comprehensive review of the state-of-the-art VOST methods, classify these methods into different categories, and identify new trends. First, we broadly categorize VOST methods into Video Object Segmentation (VOS) and Segmentation-based Object Tracking (SOT). Each category is further classified into various types based on the segmentation and tracking mechanism. Moreover, we present some representative VOS and SOT methods of each time node. Second, we provide a detailed discussion and overview of the technical characteristics of the different methods. Third, we summarize the characteristics of the related video dataset and provide a variety of evaluation metrics. Finally, we point out a set of interesting future works and draw our own conclusions.",weakly supervised methods; semi-supervised methods; object tracking; interactive methods; Video object segmentation; unsupervised methods
10.1145/3107614,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3107614,"Boukerche, Azzedine and Siddiqui, Abdul Jabbar and Mammeri, Abdelhamid",2017,"Automated Vehicle Detection and Classification: Models, Methods, and Techniques",article,ACM Comput. Surv.,ACM,"Automated Vehicle Classification (AVC) based on vision sensors has received active attention from researchers, due to heightened security concerns in Intelligent Transportation Systems. In this work, we propose a categorization of AVC studies based on the granularity of classification, namely Vehicle Type Recognition, Vehicle Make Recognition, and Vehicle Make and Model Recognition. For each category of AVC systems, we present a comprehensive review and comparison of features extraction, global representation, and classification techniques. We also present the accuracy and speed-related performance metrics and discuss how they can be used to compare and evaluate different AVC works. The various datasets proposed over the years for AVC are also compared in light of the real-world challenges they represent, and those they do not. The major challenges involved in each category of AVC systems are presented, highlighting open problems in this area of research. Finally, we conclude by providing future directions of research in this area, paving the way toward efficient large-scale AVC systems. This survey shall help researchers interested in the area to analyze works completed so far in each category of AVC, focusing on techniques proposed for each module, and to chalk out strategies to enhance state-of-the-art technology.",intelligent transportation system; vehicle verification; vehicle localization; smart city surveillance; video surveillance; target tracking; vehicle identification; Vehicle classification; vehicle detection; vehicle recognition
10.1145/2996356,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2996356,"Dias, Gabriel Martins and Bellalta, Boris and Oechsner, Simon",2016,A Survey About Prediction-Based Data Reduction in Wireless Sensor Networks,article,ACM Comput. Surv.,ACM,"One of the main characteristics of Wireless Sensor Networks (WSNs) is the constrained energy resources of their wireless sensor nodes. Although this issue has been addressed in several works and received much attention over the years, the most recent advances pointed out that the energy harvesting and wireless charging techniques may offer means to overcome such a limitation. Consequently, an issue that had been put in second place now emerges: the low availability of spectrum resources. Because of it, the incorporation of the WSNs into the Internet of Things and the exponential growth of the latter may be hindered if no control over the data generation is taken. Alternatively, part of the sensed data can be predicted without triggering transmissions that could congest the wireless medium. In this work, we analyze and categorize existing prediction-based data reduction mechanisms that have been designed for WSNs. Our main contribution is a systematic procedure for selecting a scheme to make predictions in WSNs, based on WSNs’ constraints, characteristics of prediction methods, and monitored data. Finally, we conclude the article with a discussion about future challenges and open research directions in the use of prediction methods to support the WSNs’ growth.",wireless sensor networks; machine learning; data reduction; Predictions; data science
