doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
https://doi.org/10.1016/j.ecresq.2018.10.007,https://www.sciencedirect.com/science/article/pii/S0885200618301224,J. Marc Goodrich and Christopher J. Lonigan and Sarah V. Alfonso,2019,Measurement of early literacy skills among monolingual English-speaking and Spanish-speaking language-minority children: A differential item functioning analysis,article,Early Childhood Research Quarterly,ScienceDirect,"A critical issue in psychological and educational testing is whether assessments provide reliable and valid estimates of ability for different populations of individuals. This issue may be particularly relevant for populations who are not native speakers of the language in which the assessment is written. Therefore, the purpose of this study was to evaluate the utility of a norm-referenced assessment of English early literacy skills for Spanish-speaking language-minority (LM) children. Participants for this study (1221 preschool children, 751 of whom were identified as Spanish-speaking LM children) completed the Phonological Awareness, Print Knowledge, and Definitional Vocabulary subtests of the Test of Preschool Early Literacy (TOPEL). Item response theory analysis was conducted to examine student performance on each subtest, and performance of monolingual English-speaking and Spanish-speaking LM children was compared using differential item functioning (DIF) analysis. Results indicated that there was minimal DIF for the Phonological Awareness and Print Knowledge subtests. Substantially more DIF was evident on the Definitional Vocabulary subtest, although presence of DIF was not consistently in favor of monolingual English-speaking or Spanish-speaking LM children. Moreover, effect size estimates of DIF indicated that, across most test items, the magnitude of DIF was small to moderate. Taken together, these findings indicate that the TOPEL can be used to obtain valid and reliable estimates of Spanish-speaking LM preschoolers’ English early literacy skills.",Language-minority; Early literacy; Differential item functioning; Spanish-speaking children; Preschool
https://doi.org/10.1016/j.cortex.2021.03.006,https://www.sciencedirect.com/science/article/pii/S0010945221001003,Megan S. Barker and Masood Manoochehri and Sandra J. Rizer and Brian S. Appleby and Danielle Brushaber and Sheena I. Dev and Katrina L. Devick and Bradford C. Dickerson and Julie A. Fields and Tatiana M. Foroud and Leah K. Forsberg and Douglas R. Galasko and Nupur Ghoshal and Neill R. Graff-Radford and Murray Grossman and Hilary W. Heuer and Ging-Yuek Hsiung and John Kornak and Irene Litvan and Ian R. Mackenzie and Mario F. Mendez and Belen Pascual and Katherine P. Rankin and Katya Rascovsky and Adam M. Staffaroni and Maria Carmela Tartaglia and Sandra Weintraub and Bonnie Wong and Bradley F. Boeve and Adam L. Boxer and Howard J. Rosen and Jill Goldman and Edward D. Huey and Stephanie Cosentino,2021,Recognition memory and divergent cognitive profiles in prodromal genetic frontotemporal dementia,article,Cortex,ScienceDirect,"Although executive dysfunction is the characteristic cognitive marker of behavioral variant frontotemporal dementia (bvFTD), episodic memory deficits are relatively common, and may be present even during the prodromal disease phase. In a cohort of mutation carriers with mild behavioral and/or cognitive symptoms consistent with prodromal bvFTD, we aimed to investigate patterns of performance on an abbreviated list learning task, with a particular focus on recognition memory. We further aimed to characterize the cognitive prodromes associated with the three major genetic causes of frontotemporal dementia, as emerging evidence suggests there may be subtle differences in cognitive profiles among carriers of different genetic mutations. Participants included 57 carriers of a pathogenic mutation in microtubule-associated protein tau (MAPT, N = 23), or progranulin (GRN, N = 15), or a or a hexanucleotide repeat expansion in chromosome 9 open reading frame 72 (C9orf72, N = 19), with mild cognitive and/or behavioral symptoms consistent with prodromal bvFTD. Familial non-carriers were included as controls (N = 143). All participants completed a comprehensive neuropsychological examination, including an abbreviated list learning test assessing episodic memory recall and recognition. MAPT mutation carriers performed worse than non-carriers in terms of list recall, and had difficulty discriminating targets from distractors on the recognition memory task, primarily due to the endorsement of distractors as targets. MAPT mutation carriers also showed nonverbal episodic memory and semantic memory dysfunction (object naming). GRN mutation carriers were variable in performance and overall the most dysexecutive. Slowed psychomotor speed was evident in C9orf72 repeat expansion carriers. Identifying the earliest cognitive indicators of bvFTD is of critical clinical and research importance. List learning may be a sensitive cognitive marker for incipient dementia in MAPT and potentially a subset of GRN carriers. Our results highlight that distinct cognitive profiles may be evident in carriers of the three disease-causing genes during the prodromal disease stage.",Behavioral variant frontotemporal dementia; Episodic memory; Neuropsychology; Prodromal disease; Genetic frontotemporal dementia
https://doi.org/10.1016/j.lindif.2021.102082,https://www.sciencedirect.com/science/article/pii/S1041608021001199,Michelle R.Y. Huo and PohWee Koh and Yahua Cheng and Stefka H. Marinova-Todd and Xi Chen,2021,The simple view of reading in French second language learners,article,Learning and Individual Differences,ScienceDirect,"This longitudinal study examined the relative contributions of word reading accuracy, word reading fluency and linguistic comprehension to reading comprehension from Grade 1 to Grade 2 in Canadian children who speak French as an L2. French is an opaque orthography but it is more consistent in how graphemes are mapped to phonemes than English. A total of 183 Non-Francophone children enrolled in French immersion programs in Canada (M = 80.91, SD = 3.61) were followed for one year from Grade 1 to Grade 2. The participants completed French measures of word reading accuracy, fluency, receptive vocabulary, and reading comprehension in each grade. The results showed that word reading fluency was a significant predictor of reading comprehension in both Grades 1 and 2. Additionally, word reading accuracy, word reading fluency and vocabulary all contributed to reading comprehension in Grades 1 and 2 and the magnitude of the contribution of each component remained similar across the two grades. Our findings provide support to the SVR model in young French L2 learners and highlight the importance of word reading fluency in reading comprehension in French.",Second language acquisition; Word reading; Reading comprehension; French immersion
https://doi.org/10.1016/j.earlhumdev.2019.01.012,https://www.sciencedirect.com/science/article/pii/S0378378218306157,Lauren R. Borchers and Lisa Bruckert and Katherine E. Travis and Cory K. Dodson and Irene M. Loe and Virginia A. Marchman and Heidi M. Feldman,2019,Predicting text reading skills at age 8 years in children born preterm and at term,article,Early Human Development,ScienceDirect,"Background Children born preterm are at risk for developing reading difficulties and for decrements in other cognitive skills compared to children born at term. Aims To assess how domains of function, often negatively impacted by preterm birth, predict reading development in children born preterm and at term. Study design Longitudinal descriptive cohort study. Subjects Preterm (n = 48; gestational age 22–32 weeks, 30 males) and term (n = 41, 18 males) participants were assessed at age 6 years on a battery of verbal and non-verbal cognitive skills and reassessed at age 8 using the Gray Oral Reading Tests-5. Linear regressions assessed the contributions of phonological awareness, language, executive function, and non-verbal IQ at age 6 to reading outcome at age 8. Results Children born preterm had lower scores than children born at term on all measures (Cohen's d from 0.46 to 1.08, all p < .05). Phonological awareness and language abilities predicted reading in both groups (accounting for 19.9% and 25.0% of variance, respectively, p < .001). Birth group did not moderate the association. By contrast, the association between executive function and non-verbal intelligence and reading outcome was moderated by birth group (interaction accounted for 3.9–6.7% of variance, respectively, p < .05). Positive predictions to reading from executive function and non-verbal IQ were found only in children born preterm. Conclusions Non-verbal cognitive skills improved the prediction of reading outcome only in the preterm group, suggesting that reading decrements represent a component of global deficits. These findings have implications for evaluation of children born preterm at school entry and treatment of reading difficulties.",Prematurity; Reading development; Phonological awareness; Language; Cognition; Executive function; Prediction
https://doi.org/10.1016/j.chiabu.2010.01.009,https://www.sciencedirect.com/science/article/pii/S0145213410001432,Louise A. Montoya and Angelo P. Giardino and John M. Leventhal,2010,Mental health referral and services for maltreated children and child protection evaluations of children with special needs: A national survey of hospital- and community-based medically oriented teams,article,Child Abuse & Neglect,ScienceDirect,"Objective To survey the self-perceived capability of medically oriented child maltreatment teams in the US to provide mental health referrals and services when needed and to evaluate children with special health care needs (CSHCN). Methods Mailed questionnaire with 5 items related to mental health, 12 items on services for CSHCN, and 28 items on financial issues previously reported. Results Responses were received from 320 of 472 organizations (67.8%); 153 respondents had at least 1 physician or nurse practitioner and were included in the analysis; 91 were hospital-based teams (HBTs); and 62 were community-based teams (CBTs). CBTs were significantly more likely to offer mental health treatment (65.0% vs 35.6%). When mental health services were needed in another language, only half (50.7%) indicated that services were available in Spanish, less than a third (29.3%) could find services in sign language, and only 20.3% expected to find services for patients who used other languages. Of all children evaluated, 31.2% had special health care needs. CBTs reported seeing significantly more CSHCN than HBTs (38.3% vs 26.5%). Over two-thirds (67.7%) did not have a special program or specialized staff to serve CSHCN. Overall, teams had some training and experience with CSHCN. Children who were deaf were evaluated by 84.5% of teams, while only 50.5% reported using professionally trained sign language interpreters. Most teams (82.2%) indicated that more time was needed to evaluate CSHCN, and 69.1% found arranging for mental health treatment for CSHCN more difficult than children without special needs. Conclusions Medically oriented child maltreatment teams are generally able to arrange for mental health services for the children served, and most feel capable of serving CSHCN. Significantly more mental health service providers are needed for children and families who communicate in languages other than English (e.g., Spanish, American Sign Language [ASL]). Practice implications Our results suggest that medically oriented child maltreatment teams and mental health services for maltreated children would improve gaps in services by: (1) recruiting and training bilingual professionals, (2) ensuring that children or family members who are deaf receive professional ASL services, and (3) ensuring that training is provided related to the needs of CSHCN.",Medically oriented child maltreatment teams; Mental health; Child maltreatment; Special health care needs; Disabilities
https://doi.org/10.1016/j.lindif.2017.11.007,https://www.sciencedirect.com/science/article/pii/S1041608017302054,Liza J. {van den Bosch} and Eliane Segers and Ludo Verhoeven,2018,Online processing of causal relations in beginning first and second language readers,article,Learning and Individual Differences,ScienceDirect,"We investigated online processing of causal relations in beginning first (L1) and second language (L2) readers (8–10years old). By means of eye-tracking, we measured children's processing times of two-clause sentences including a causal relation. Two text-related factors were investigated: coherence marking (i.e., presence vs. absence of the Dutch connective omdat ‘because’) and linear order of clauses (i.e., cause-effect vs. effect-cause). In addition, syntactic knowledge was included as a child-related factor of interest. The results showed that coherence marking and individual differences in syntactic knowledge influenced children's online sentence processing. In contrast to L1 readers, the absence of a connective led to longer sentence processing times for L2 readers with lower syntactic knowledge; they experienced more difficulty with processing sentences in which no connective was present. Apparently, L2 readers with limited syntactic knowledge benefit from coherence marking provided by a connective, which allows them to establish the causal coherence relation between clauses in a more efficient way. Reversing the linear order of clauses did not affect children's online sentence processing. This study provides an initial step towards the use of online measures to examine sentence processing in beginning L1 and L2 readers aimed at gaining more insight into L2 reading comprehension difficulties.",Sentence processing; Causal relations; Second language acquisition; Syntactic knowledge
https://doi.org/10.1016/j.tate.2015.07.001,https://www.sciencedirect.com/science/article/pii/S0742051X15001092,Sarah {van Ingen} and Susan Ariew,2015,Making the invisible visible: Preparing preservice teachers for first steps in linking research to practice,article,Teaching and Teacher Education,ScienceDirect,"Despite the widespread expectation that teachers leverage research to meet the needs of diverse students, little is known about how to prepare preservice teachers to engage in this complex process. This quasi-experimental study examines a collaborative, standards-based intervention that prepares preservice teachers to articulate classroom-based problems, create research-guiding questions, and design effective search strategies. A MANOVA test indicated that the intervention is associated with stronger performance on those first steps. The authors provide detailed descriptions of the intervention and its results in order to offer a roadmap for supporting preservice teachers in the foundational steps of linking research to practice.",Information literacy; Research utilization; Evidence-based practice; Teacher education; Preservice teachers; Library instruction
https://doi.org/10.1016/j.dcn.2017.05.002,https://www.sciencedirect.com/science/article/pii/S1878929316302341,Lien Peters and Bert {De Smedt},2018,Arithmetic in the developing brain: A review of brain imaging studies,article,Developmental Cognitive Neuroscience,ScienceDirect,"Brain imaging studies on academic achievement offer an exciting window on experience-dependent cortical plasticity, as they allow us to understand how developing brains change when children acquire culturally transmitted skills. This contribution focuses on the learning of arithmetic, which is quintessential to mathematical development. The nascent body of brain imaging studies reveals that arithmetic recruits a large set of interconnected areas, including prefrontal, posterior parietal, occipito-temporal and hippocampal areas. This network undergoes developmental changes in its function, connectivity and structure, which are not yet fully understood. This network only partially overlaps with what has been found in adults, and clear differences are observed in the recruitment of the hippocampus, which are related to the development of arithmetic fact retrieval. Despite these emerging trends, the literature remains scattered, particularly in the context of atypical development. Acknowledging the distributed nature of the arithmetic network, future studies should focus on connectivity and analytic approaches that investigate patterns of brain activity, coupled with a careful design of the arithmetic tasks and assessments of arithmetic strategies. Such studies will produce a more comprehensive understanding of how the arithmetical brain unfolds, how it changes over time, and how it is impaired in atypical development.",Arithmetic; Children; Development; Brain imaging; Dyscalculia; fMRI; DTI; Fact retrieval; Mathematics
https://doi.org/10.1016/j.artint.2012.10.002,https://www.sciencedirect.com/science/article/pii/S0004370212001245,Eduard Hovy and Roberto Navigli and Simone Paolo Ponzetto,2013,Collaboratively built semi-structured content and Artificial Intelligence: The story so far,article,Artificial Intelligence,ScienceDirect,"Recent years have seen a great deal of work that exploits collaborative, semi-structured content for Artificial Intelligence (AI) and Natural Language Processing (NLP). This special issue of the Artificial Intelligence Journal presents a variety of state-of-the-art contributions, each of which illustrates the substantial impact that work on leveraging semi-structured content is having on AI and NLP as it continuously fosters new directions of cutting-edge research. We contextualize the papers collected in this special issue by providing a detailed overview of previous work on collaborative, semi-structured resources. The survey is made up of two main logical parts: in the first part, we present the main characteristics of collaborative resources that make them attractive for AI and NLP research; in the second part, we present an overview of how these features have been exploited to tackle a variety of long-standing issues in the two fields, in particular the acquisition of large amounts of machine-readable knowledge, and its application to a wide range of tasks. The overall picture shows that not only are semi-structured resources enabling a renaissance of knowledge-rich AI techniques, but also that significant advances in high-end applications that require deep understanding capabilities can be achieved by synergistically exploiting large amounts of machine-readable structured knowledge in combination with sound statistical AI and NLP techniques.",Knowledge acquisition; Semantic networks; Knowledge-rich methods
https://doi.org/10.1016/j.ijporl.2010.07.026,https://www.sciencedirect.com/science/article/pii/S0165587610003708,Ona B. Wie,2010,Language development in children after receiving bilateral cochlear implants between 5 and 18 months,article,International Journal of Pediatric Otorhinolaryngology,ScienceDirect,"Objective The objective of this study was to examine receptive and expressive language development in children who received simultaneous bilateral cochlear implants (CIs) between 5 and 18 months of age and to compare the results with language development in chronologically age-matched children with normal hearing. Methods The study used a prospective, longitudinal matched-group design. Data were collected in a clinical setting at postoperative cochlear implant check-ups after 3, 6, 9, 12, 18, 24, 36, and 48 months of implant use. The sample included 42 children: 21 cochlear implant users and 21 with normal hearing, matched pairwise according to gender and chronological age. Communication assessments included the LittlEARS questionnaire, the Mullen Scale of Early Learning, and the Minnesota Child Development Inventory. Results The cochlear implant users’ hearing function according to LittlEARS was comparable to that of normal-hearing children within 9 months post-implantation. The mean scores after 9 and 12 months were 31 and 33, respectively in the prelingually deaf versus 31 and 34 in the normal-hearing children. The children's receptive and expressive language scores showed that after 12–48 months with cochlear implants, 81% had receptive language skills within the normative range and 57% had expressive language skills within the normative range. The number of children who scored within the normal range increased with increasing CI experience. Conclusions The present study showed that prelingually deaf children's ability to develop complex expressive and receptive spoken language after early bilateral implantation appears promising. The majority of the children developed language skills at a faster pace than their hearing ages would suggest and over time achieved expressive and receptive language skills within the normative range.",Cochlear implant; Language development; Expressive language development; Receptive language development; Prelingually deaf children; Early bilateral implantation
https://doi.org/10.1016/j.ridd.2013.07.033,https://www.sciencedirect.com/science/article/pii/S089142221300334X,Tinne Boons and Leo {De Raeve} and Margreet Langereis and Louis Peeraer and Jan Wouters and Astrid {van Wieringen},2013,Narrative spoken language skills in severely hearing impaired school-aged children with cochlear implants,article,Research in Developmental Disabilities,ScienceDirect,"Cochlear implants have a significant positive effect on spoken language development in severely hearing impaired children. Previous work in this population has focused mostly on the emergence of early-developing language skills, such as vocabulary. The current study aims at comparing narratives, which are more complex and later-developing spoken language skills, of a contemporary group of profoundly deaf school-aged children using cochlear implants (n=66, median age=8 years 3 months) with matched normal hearing peers. Results show that children with cochlear implants demonstrate good results on quantity and coherence of the utterances, but problematic outcomes on quality, content and efficiency of retold stories. However, for a subgroup (n=20, median age=8 years 1 month) of deaf children without additional disabilities who receive cochlear implantation before the age of 2 years, use two implants, and are raised with one spoken language, age-adequate spoken narrative skills at school-age are feasible. This is the first study to set the goals regarding spoken narrative skills for deaf children using cochlear implants.",Cochlear implantation; Language development; Narrative skills
https://doi.org/10.1016/j.cogpsych.2020.101359,https://www.sciencedirect.com/science/article/pii/S0010028520300888,Maayan Keshev and Aya Meltzer-Asscher,2021,Noisy is better than rare: Comprehenders compromise subject-verb agreement to form more probable linguistic structures,article,Cognitive Psychology,ScienceDirect,"Production and perception errors are common in everyday language use. Recent studies suggest that in order to overcome the flawed speech signal, comprehenders engage in rational noisy-channel processing, which can pull their interpretation towards more probable “near-neighbor” analyses, based on the assumption that an error may have occurred in the transmission of the sentence. We investigate this type of processing using subject/object relative clause ambiguity in Hebrew. In four self-paced reading experiments and a sentence completion experiment, we find that during online processing, readers apply elaborate knowledge regarding the distribution of structures in the language, and that they are willing to compromise subject-verb agreement to refrain from (grammatical but) highly improbable structures. The results suggest that the prior probability of alternative analyses modulates the interpretation of agreement.",Sentence processing; Noisy-channel; Rational inference; Relative clause; Subject-verb agreement
https://doi.org/10.1016/j.neuroimage.2020.117503,https://www.sciencedirect.com/science/article/pii/S1053811920309885,Katarzyna Chyl and Bartosz Kossowski and Shuai Wang and Agnieszka Dębska and Magdalena Łuniewska and Artur Marchewka and Marek Wypych and Mark van den Bunt and William Mencl and Kenneth Pugh and Katarzyna Jednoróg,2021,The brain signature of emerging reading in two contrasting languages,article,NeuroImage,ScienceDirect,"Despite dissimilarities among scripts, a universal hallmark of literacy in skilled readers is the convergent brain activity for print and speech. Little is known, however, whether this differs as a function of grapheme to phoneme transparency in beginning readers. Here we compare speech and orthographic processing circuits in two contrasting languages, Polish and English, in 100 7-year-old children performing fMRI language localizer tasks. Results show limited language variation, with speech-print convergence evident mostly in left frontotemporal perisylvian regions. Correlational and intersect analyses revealed subtle differences in the strength of this coupling in several regions of interest. Specifically, speech-print convergence was higher for transparent Polish than opaque English in the right temporal area, associated with phonological processing. Conversely, speech-print convergence was higher for English than Polish in left fusiform, associated with visual word recognition. We conclude that speech-print convergence is a universal marker of reading even at the beginning of reading acquisition with minor variations that can be explained by the differences in grapheme to phoneme transparency. This finding at the earliest stages of reading acquisition conforms well with claims that reading exhibits a good deal of universality despite writing systems differences.",
https://doi.org/10.1016/j.brainres.2013.04.045,https://www.sciencedirect.com/science/article/pii/S0006899313005878,Monica Wagner and Valerie L. Shafer and Brett Martin and Mitchell Steinschneider,2013,"The effect of native-language experience on the sensory-obligatory components, the P1–N1–P2 and the T-complex",article,Brain Research,ScienceDirect,"The influence of native-language experience on sensory-obligatory auditory-evoked potentials (AEPs) was investigated in native-English and native-Polish listeners. AEPs were recorded to the first word in nonsense word pairs, while participants performed a syllable identification task to the second word in the pairs. Nonsense words contained phoneme sequence onsets (i.e., /pt/, /pət/, /st/ and /sət/) that occur in the Polish and English languages, with the exception that /pt/ at syllable onset is an illegal phonotactic form in English. P1–N1–P2 waveforms from fronto-central electrode sites were comparable in English and Polish listeners, even though, these same English participants were unable to distinguish the nonsense words having /pt/ and /pət/ onsets. The P1–N1–P2 complex indexed the temporal characteristics of the word stimuli in the same manner for both language groups. Taken together, these findings suggest that the fronto-central P1–N1–P2 complex reflects acoustic feature processing of speech and is not significantly influenced by exposure to the phoneme sequences of the native-language. In contrast, the T-complex from bilateral posterior temporal sites was found to index phonological as well as acoustic feature processing to the nonsense word stimuli. An enhanced negativity for the /pt/ cluster relative to its contrast sequence (i.e., /pət/) occurred only for the Polish listeners, suggesting that neural networks within non-primary auditory cortex may be involved in early cortical phonological processing.",Auditory-evoked potential (AEP); P1–N1–P2 complex; T-complex; Cross-linguistic; Phonetic; Speech perception
https://doi.org/10.1016/j.childyouth.2019.03.025,https://www.sciencedirect.com/science/article/pii/S0190740918309332,Angela Mazzone and Annalaura Nocentini and Ersilia Menesini,2019,Bullying in residential care for children: Qualitative findings from five European countries,article,Children and Youth Services Review,ScienceDirect,"The present study addressed institutionalised children and staff members' perspectives about bullying in Residential Care settings (RCs) in five European countries (Bulgaria, France, Greece, Italy and Romania.). Interviews and focus groups were conducted respectively with 123 institutionalised children and adolescents (age range: 6–18) and staff members (N = 95; age range: 23-63). Thematic analysis was adopted to analyse the data. Overall, findings indicated that participants were not fully aware of the specific features of bullying. Children and adolescents considered bullying as a normative behaviour and were reluctant to ask for adults' help when bullying happened. Staff members attributed bullying to children's traumatic experiences and to a need for adults' attention. Findings shed light on the lack of standardised protocols and of professional trainings to tackle bullying. Implications for intervention programs aimed at preventing and tackling bullying are discussed.",Bullying; Victimisation; Residential care; Out-of-home children; Welfare system
https://doi.org/10.1016/j.maturitas.2018.04.014,https://www.sciencedirect.com/science/article/pii/S0378512218301634,Natalie Cotterell and Tine Buffel and Christopher Phillipson,2018,Preventing social isolation in older people,article,Maturitas,ScienceDirect,"The extent of social isolation amongst older people has emerged as a major concern for health and social policy. Although the social and health outcomes of social isolation are well documented, evidence regarding the prevention of isolation in later life remains scarce. This article addresses this by presenting the findings from a literature review focusing on the identification, assessment, prevention, and intervention strategies relevant to social isolation in older age. The paper first addresses the issues of identification and assessment, using an ecological framework to identify the risk factors for social isolation at four levels: individual, relationship, community, and societal. It then reviews different types of interventions to reduce or prevent social isolation in later life, including one-to-one, group, service provision, technology-based, neighbourhood, and structural interventions. The paper discusses both the opportunities and the constraints associated with these different approaches. The discussion highlights future directions for research, emphasising the need for a cultural change from ‘cure’ to ‘prevention’ of social isolation across the life-course, and the importance of acknowledging greater diversity within the ageing population.",Ageing; Loneliness; Prevention; Social isolation
https://doi.org/10.1016/j.neuropsychologia.2019.02.018,https://www.sciencedirect.com/science/article/pii/S0028393218305499,Marja-Liisa Mailend and Edwin Maas and Pélagie M. Beeson and Brad H. Story and Kenneth I. Forster,2019,Speech motor planning in the context of phonetically similar words: Evidence from apraxia of speech and aphasia,article,Neuropsychologia,ScienceDirect,"The purpose of this study was to test two competing hypotheses about the nature of the impairment in apraxia of speech (AOS). The Reduced Buffer Capacity Hypothesis argues that people with AOS can hold only one syllable at a time in the speech motor planning buffer. The Program Retrieval Deficit Hypothesis, states that people with AOS have difficulty accessing the intended motor program in the context where several motor programs are activated simultaneously. The participants included eight speakers with AOS, most of whom also had aphasia, nine speakers with aphasia without AOS, and 25 age-matched control speakers. The experimental paradigm prompted single word production following three types of primes. In most trials, prime and target were the same (e.g., bill-bill). On some trials, the initial consonant differed in one phonetic feature (e.g., bill-dill; Similar) or in all phonetic features (fill-bill; Different). The dependent measures were accuracy and reaction time. The results revealed a switch cost – longer reaction times in trials where the prime and target differed compared to trials where they were the same words – in all groups; however, the switch cost was significantly larger in the AOS group compared to the other two groups. These findings are in line with the prediction of the Program Retrieval Deficit Hypothesis and suggest that speakers with AOS have difficulty with selecting one program over another when several programs compete for selection.",
https://doi.org/10.1016/j.jecp.2018.07.006,https://www.sciencedirect.com/science/article/pii/S0022096518300389,Jan-Henning Ehm and Jan Lonnemann and Janin Brandenburg and Sina Simone Huschka and Marcus Hasselhorn and Arne Lervåg,2019,Exploring factors underlying children’s acquisition and retrieval of sound–symbol association skills,article,Journal of Experimental Child Psychology,ScienceDirect,"Letter knowledge is considered an important cognitive foundation for learning to read. The underlying mechanisms of the association between letter knowledge and reading skills are, however, not fully understood. Acquiring letter knowledge depends on the ability to learn and retrieve sound–symbol pairings. In the current study, this process was explored by setting preschool children’s (N = 242, mean age = 5.57 years) performance in the acquisition and retrieval of a paired associate learning (PAL) task in relation to their letter knowledge as well as to their performance in tasks assessing precursors of reading skills (i.e., phonological awareness, rapid automatized naming, phonological short-term memory, backward recall, and response inhibition). Multiple regression analyses revealed that performance in the acquisition of the PAL task was significantly associated with phonological awareness and backward recall, whereas performance in the retrieval of the PAL task was significantly associated with rapid automatized naming, phonological awareness, and backward recall. Moreover, PAL proved to be mediating the relation between reading precursors and letter knowledge. Together, these findings indicate that the acquisition of letter knowledge may depend on a visual–verbal associative learning mechanism and that different factors contribute to the acquisition and retrieval of such visual–verbal associations.",Visual–verbal associative learning; Phonological awareness; Letter knowledge; Rapid automatized naming; Working memory; Reading
https://doi.org/10.1016/j.psychres.2017.12.057,https://www.sciencedirect.com/science/article/pii/S0165178117311757,Anna Ballesteros-Urpí and Héctor Pardo-Hernández and Andreu Ferrero-Gregori and Jordi Torralbas-Ortega and Joaquim Puntí-Vidal and Pere {Tàpies Olivet} and Jon {Izaguirre Eguren} and Pere {Vergés Balasch} and Anaís {Lara Lloveras} and Santiago Bertomeu and Montserrat Peramiquel and Victoria Herreros and Àngela Vidal and Elena Font and Soledad Romero and Marta Garcia and Luisa Lázaro and Àstrid Morer,2018,Validation of the Spanish and Catalan versions of the Health of the Nation Outcome Scale for Children and Adolescents (HoNOSCA),article,Psychiatry Research,ScienceDirect,"Outcome measurement in outpatient and day-care mental health facilities for children and adolescents in Spain remains limited, in part due to a lack of validated scales. To address this issue, we translated HoNOSCA (glossary, score sheet, self-rated questionnaire, and parent/legal guardian questionnaire) into Spanish and Catalan using a reverse translation approach. We ascertained the validity and psychometric quality of the HoNOSCA in Spanish by assessing correlation with the Children's Global Assessment Scale (C-GAS). We recruited 64 participants 7–17 years of age in five day-care Psychiatry hospitals in Catalonia (Spain). Two evaluators administered both instruments twice, two weeks apart. Patients and parents/legal guardians completed the corresponding HoNOSCA versions. We calculated Cronbach's alpha for assessing internal consistency, intra-class correlation coefficients (ICC) for inter-rater and test-retest reliability, and Pearson's correlation coefficients for validity. We found that all HoNOSCA versions in Spanish presented satisfactory internal consistency, inter-rater and test-retest reliability. Concurrent validity for HoNOSCA-Glossary was also acceptable, with Pearson's coefficients of −0.543 and −0.519 for evaluators in the first administration, and of −0.675 and −0.685 in the second administration. HoNOSCA was also successfully translated into Catalan; acceptability was determined using cognitive interviews.",HoNOSCA; HoNOS; Psychometrics; Scale Validation; Spanish
https://doi.org/10.1016/j.cognition.2018.04.007,https://www.sciencedirect.com/science/article/pii/S0010027718300994,Joshua K. Hartshorne and Joshua B. Tenenbaum and Steven Pinker,2018,A critical period for second language acquisition: Evidence from 2/3 million English speakers,article,Cognition,ScienceDirect,"Children learn language more easily than adults, though when and why this ability declines have been obscure for both empirical reasons (underpowered studies) and conceptual reasons (measuring the ultimate attainment of learners who started at different ages cannot by itself reveal changes in underlying learning ability). We address both limitations with a dataset of unprecedented size (669,498 native and non-native English speakers) and a computational model that estimates the trajectory of underlying learning ability by disentangling current age, age at first exposure, and years of experience. This allows us to provide the first direct estimate of how grammar-learning ability changes with age, finding that it is preserved almost to the crux of adulthood (17.4 years old) and then declines steadily. This finding held not only for “difficult” syntactic phenomena but also for “easy” syntactic phenomena that are normally mastered early in acquisition. The results support the existence of a sharply-defined critical period for language acquisition, but the age of offset is much later than previously speculated. The size of the dataset also provides novel insight into several other outstanding questions in language acquisition.",Language acquisition; Critical period; L2 acquisition
https://doi.org/10.1016/j.avb.2021.101718,https://www.sciencedirect.com/science/article/pii/S1359178921001725,Na Sun and Priyan Malarvizhi Kumar and Adhiyaman Manickam,2021,Educational philosophies and theoretical perspective for self-cultivation in early childhood education,article,Aggression and Violent Behavior,ScienceDirect,"Education philosophies of self-cultivation have the basis and societal ideology of learning a powerful and traditionally efficient heritage that stretches back to ancient times in the traditional methods. There are many challenges in incorporating the philosophies in the theoretical perspective in early childhood education. Therefore in this paper, the educational philosophies and theoretical perspective (EP-TP) model has been proposed for self-cultivation in Early Childhood Education (ECE). Preparation for primary school is only one aspect of early childhood education (ECCE). One of its goals is to provide a firm and comprehensive basis for lifetime learning and well-being by addressing each child's social, emotional, cognitive, and physical requirements. In ECCE, we have the opportunity to cultivate caring, competent, and responsible citizens of the future. The training procedure includes a commitment to study, improve individual and be directed by one's instructor through religious observance and moral living. The freedom and the interconnectivity of the self are highlighted all across the learning experience. The section presented important impacts for self-directed education from an analysis of self-cultivation. The simulation analysis shows that the proposed EP-IP model enhances children's performance and concentration level compared to other popular methods.",Educational philosophies; Self-cultivation; Early childhood education
